Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Last_Activity_Date,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,RFM_Level,Cluster,KMeans_Raw_Cluster,Customer_Tag
47,M,4,Uneducated,Single,$60K - $80K,Blue,41,6,2,2,2405.0,1540,0.469,1087,29,1.231,0.64,2023-02-25,124,29,1087,3,1,1,311,5,Lost,1,2,Low Value
53,F,1,College,Married,Less than $40K,Blue,47,4,2,3,2154.0,930,2.121,1439,26,1.364,0.432,2023-02-08,141,26,1439,2,1,1,211,4,Lost,1,2,Low Value
42,F,5,Unknown,Married,$40K - $60K,Blue,36,3,3,3,2038.0,0,0.786,1238,28,0.75,0.0,2023-03-09,112,28,1238,3,1,1,311,5,Lost,1,2,Low Value
48,F,4,High School,Single,$40K - $60K,Blue,38,6,1,3,8135.0,0,1.373,1716,29,0.812,0.0,2023-01-14,166,29,1716,1,1,1,111,3,Lost,1,2,Low Value
49,M,1,Doctorate,Married,$120K +,Blue,38,6,1,3,9364.0,618,0.554,1099,27,0.8,0.066,2023-01-23,157,27,1099,1,1,1,111,3,Lost,1,2,Low Value
44,F,2,Uneducated,Married,Unknown,Silver,35,4,3,2,32643.0,0,1.3,1058,24,2.429,0.0,2023-03-02,119,24,1058,3,1,1,311,5,Lost,1,2,Low Value
43,F,4,Graduate,Divorced,Less than $40K,Blue,34,2,3,1,3195.0,1954,0.971,1285,29,0.706,0.612,2023-03-18,103,29,1285,4,1,1,411,6,Potential,1,2,Low Value
56,M,0,High School,Married,$80K - $120K,Blue,43,5,2,1,2852.0,1024,1.009,1651,28,1.0,0.359,2023-02-25,124,28,1651,3,1,1,311,5,Lost,1,2,Low Value
59,F,1,College,Single,Unknown,Blue,36,2,3,3,4224.0,1305,0.852,1152,31,0.824,0.309,2023-03-19,102,31,1152,4,1,1,411,6,Potential,1,2,Low Value
46,M,1,Uneducated,Married,$60K - $80K,Blue,36,3,2,2,20459.0,2071,1.248,1767,38,2.167,0.101,2023-02-14,135,38,1767,2,1,1,211,4,Lost,1,2,Low Value
47,F,4,Unknown,Divorced,Less than $40K,Blue,41,6,5,3,3482.0,2114,0.508,1039,24,0.263,0.607,2023-05-13,47,24,1039,4,1,1,411,6,Potential,1,2,Low Value
50,F,4,Uneducated,Married,$40K - $60K,Blue,40,5,2,3,3065.0,1570,1.077,1130,28,1.333,0.512,2023-02-16,133,28,1130,2,1,1,211,4,Lost,1,2,Low Value
51,F,3,Uneducated,Married,Less than $40K,Blue,43,3,1,2,2185.0,1761,0.682,1645,30,0.429,0.806,2023-01-24,156,30,1645,1,1,1,111,3,Lost,1,2,Low Value
47,F,3,Uneducated,Married,Less than $40K,Blue,36,4,1,0,1611.0,746,0.993,1413,29,0.706,0.463,2023-01-05,175,29,1413,1,1,1,111,3,Lost,1,2,Low Value
58,F,4,Uneducated,Married,Less than $40K,Blue,47,3,3,3,2822.0,2173,1.456,1218,23,2.286,0.77,2023-03-19,102,23,1218,4,1,1,411,6,Potential,1,2,Low Value
53,M,3,High School,Married,$60K - $80K,Blue,47,5,2,2,1438.3,0,0.776,2184,53,0.828,0.0,2023-02-09,140,53,2184,2,1,1,211,4,Lost,1,2,Low Value
45,F,4,Uneducated,Divorced,Unknown,Blue,36,4,3,3,15875.0,1719,0.86,1592,37,1.467,0.108,2023-03-09,112,37,1592,3,1,1,311,5,Lost,1,2,Low Value
52,F,1,High School,Married,Less than $40K,Blue,45,6,3,3,6703.0,893,0.567,1388,28,0.75,0.133,2023-03-17,104,28,1388,4,1,1,411,6,Potential,1,2,Low Value
50,M,2,High School,Married,$80K - $120K,Silver,45,3,1,3,34516.0,1260,0.588,1504,34,0.789,0.037,2023-01-20,160,34,1504,1,1,1,111,3,Lost,1,2,Low Value
41,F,3,High School,Married,$40K - $60K,Blue,36,4,1,2,9797.0,1434,0.644,1503,34,0.478,0.146,2023-01-11,169,34,1503,1,1,1,111,3,Lost,1,2,Low Value
45,F,5,Graduate,Divorced,$40K - $60K,Blue,36,5,2,2,10400.0,1777,0.791,1105,28,0.867,0.171,2023-02-19,130,28,1105,2,1,1,211,4,Lost,1,2,Low Value
53,M,3,Uneducated,Married,$80K - $120K,Blue,42,2,1,2,26792.0,1836,1.432,2398,47,0.88,0.069,2023-01-27,153,47,2398,1,1,2,112,4,Lost,1,2,Low Value
67,F,1,Graduate,Married,Less than $40K,Blue,56,4,3,2,3006.0,2517,2.053,1661,32,1.0,0.837,2023-03-05,116,32,1661,3,1,1,311,5,Lost,1,2,Low Value
57,F,2,Uneducated,Single,$40K - $60K,Silver,36,6,3,0,19482.0,1072,0.706,1421,22,1.444,0.055,2023-03-24,97,22,1421,4,1,1,411,6,Potential,1,2,Low Value
59,F,1,Uneducated,Married,$40K - $60K,Blue,36,4,2,3,3356.0,985,0.35,999,28,0.556,0.294,2023-02-25,124,28,999,3,1,1,311,5,Lost,1,2,Low Value
45,M,2,Uneducated,Married,$40K - $60K,Blue,34,3,2,1,5771.0,2248,1.791,1387,18,0.8,0.39,2023-02-18,131,18,1387,2,1,1,211,4,Lost,1,2,Low Value
51,M,3,Graduate,Married,$80K - $120K,Blue,36,6,2,3,11106.0,2107,0.948,1243,24,1.0,0.19,2023-02-02,147,24,1243,2,1,1,211,4,Lost,1,2,Low Value
59,F,1,Uneducated,Married,Less than $40K,Blue,54,5,3,0,2890.0,2001,1.334,1860,36,1.0,0.692,2023-03-04,117,36,1860,3,1,1,311,5,Lost,1,2,Low Value
53,M,1,Graduate,Married,$60K - $80K,Blue,45,6,2,2,3380.0,1701,0.747,1502,25,1.273,0.503,2023-02-12,137,25,1502,2,1,1,211,4,Lost,1,2,Low Value
47,M,3,Graduate,Married,$60K - $80K,Blue,36,2,1,2,21331.0,1251,0.949,1460,50,1.083,0.059,2023-01-07,173,50,1460,1,1,1,111,3,Lost,1,2,Low Value
49,F,3,Uneducated,Single,Unknown,Blue,38,6,2,1,12860.0,0,0.646,1348,27,0.286,0.0,2023-02-15,134,27,1348,2,1,1,211,4,Lost,1,2,Low Value
49,M,3,Post-Graduate,Single,$80K - $120K,Blue,33,3,1,0,6278.0,462,1.161,1087,33,0.941,0.074,2023-01-25,155,33,1087,1,1,1,111,3,Lost,1,2,Low Value
60,F,0,College,Single,Less than $40K,Blue,55,5,1,3,1438.3,738,0.782,1226,33,0.571,0.513,2023-01-09,171,33,1226,1,1,1,111,3,Lost,1,2,Low Value
50,F,2,High School,Married,Less than $40K,Blue,36,5,1,2,9355.0,1626,0.701,1230,28,0.867,0.174,2023-01-09,171,28,1230,1,1,1,111,3,Lost,1,2,Low Value
41,F,2,Post-Graduate,Married,Unknown,Blue,31,6,1,3,20758.0,0,0.688,1555,32,0.684,0.0,2023-01-05,175,32,1555,1,1,1,111,3,Lost,1,2,Low Value
57,M,1,Graduate,Married,$80K - $120K,Blue,47,5,3,1,14612.0,1976,1.768,1827,24,3.0,0.135,2023-03-24,97,24,1827,4,1,1,411,6,Potential,1,2,Low Value
43,M,4,Graduate,Unknown,$80K - $120K,Blue,27,5,2,0,27259.0,0,0.731,1376,35,0.591,0.0,2023-02-16,133,35,1376,2,1,1,211,4,Lost,1,2,Low Value
57,F,3,Graduate,Married,Less than $40K,Blue,47,4,2,3,6347.0,1594,0.896,1771,37,0.762,0.251,2023-02-11,138,37,1771,2,1,1,211,4,Lost,1,2,Low Value
54,M,3,Doctorate,Married,$120K +,Blue,41,3,3,0,21592.0,1676,1.097,1873,52,0.529,0.078,2023-03-22,99,52,1873,4,1,1,411,6,Potential,1,2,Low Value
51,F,5,Post-Graduate,Married,Less than $40K,Blue,44,5,1,1,3449.0,1598,0.971,1679,42,0.556,0.463,2023-01-18,162,42,1679,1,1,1,111,3,Lost,1,2,Low Value
47,F,3,High School,Married,Less than $40K,Blue,34,2,1,2,6028.0,799,0.819,1002,22,0.571,0.133,2023-01-26,154,22,1002,1,1,1,111,3,Lost,1,2,Low Value
41,M,0,High School,Unknown,$120K +,Blue,36,3,2,3,18214.0,1998,0.829,1344,21,1.1,0.11,2023-02-02,147,21,1344,2,1,1,211,4,Lost,1,2,Low Value
53,M,3,Uneducated,Married,$80K - $120K,Blue,43,3,3,1,16393.0,1423,1.642,1461,42,0.75,0.087,2023-03-11,110,42,1461,3,1,1,311,5,Lost,1,2,Low Value
59,M,1,College,Married,$60K - $80K,Blue,36,4,1,2,7871.0,1687,1.242,1428,22,1.444,0.214,2023-01-16,164,22,1428,1,1,1,111,3,Lost,1,2,Low Value
48,M,4,Unknown,Married,$80K - $120K,Blue,36,5,3,0,5288.0,866,0.869,1777,42,0.75,0.164,2023-03-24,97,42,1777,4,1,1,411,6,Potential,1,2,Low Value
44,M,5,Graduate,Married,$60K - $80K,Blue,32,4,5,3,11376.0,2006,0.619,1302,27,0.8,0.176,2023-05-11,49,27,1302,4,1,1,411,6,Potential,1,2,Low Value
48,M,3,College,Married,$80K - $120K,Blue,41,4,5,3,12302.0,1632,1.509,1483,41,0.519,0.133,2023-05-23,37,41,1483,4,1,1,411,6,Potential,1,2,Low Value
47,M,4,Graduate,Married,$60K - $80K,Silver,33,3,2,1,34516.0,1679,0.623,1060,27,0.5,0.049,2023-02-16,133,27,1060,2,1,1,211,4,Lost,1,2,Low Value
47,M,2,Graduate,Married,$60K - $80K,Silver,32,4,2,2,34516.0,1468,0.505,1330,32,0.684,0.043,2023-02-20,129,32,1330,2,1,1,211,4,Lost,1,2,Low Value
43,F,1,High School,Divorced,Less than $40K,Silver,35,3,2,2,10514.0,1580,0.504,1229,27,0.8,0.15,2023-02-02,147,27,1229,2,1,1,211,4,Lost,1,2,Low Value
63,M,1,Graduate,Married,$40K - $60K,Blue,56,2,1,2,2619.0,1779,1.259,1450,37,0.947,0.679,2023-01-08,172,37,1450,1,1,1,111,3,Lost,1,2,Low Value
58,M,2,College,Married,$120K +,Blue,53,2,3,0,24407.0,2395,1.071,2311,48,0.714,0.098,2023-03-16,105,48,2311,4,1,1,411,6,Potential,1,2,Low Value
53,F,2,High School,Married,Less than $40K,Blue,36,4,1,2,2377.0,1649,0.93,1378,26,1.167,0.694,2023-01-17,163,26,1378,1,1,1,111,3,Lost,1,2,Low Value
59,M,0,Unknown,Unknown,$80K - $120K,Silver,40,3,2,3,34516.0,1359,1.327,1033,26,1.364,0.039,2023-02-01,148,26,1033,2,1,1,211,4,Lost,1,2,Low Value
52,M,3,Graduate,Married,$120K +,Blue,47,5,3,3,11086.0,2207,0.869,1523,40,1.105,0.199,2023-03-15,106,40,1523,4,1,1,411,6,Potential,1,2,Low Value
48,M,3,High School,Single,$60K - $80K,Blue,36,4,2,2,11432.0,2517,0.615,1374,37,0.762,0.22,2023-02-08,141,37,1374,2,1,1,211,4,Lost,1,2,Low Value
43,M,4,High School,Married,$40K - $60K,Blue,36,5,3,2,13258.0,1721,0.908,1080,21,1.333,0.13,2023-03-02,119,21,1080,3,1,1,311,5,Lost,1,2,Low Value
48,M,2,College,Single,Less than $40K,Blue,36,3,2,3,2571.0,1955,0.531,1234,24,0.714,0.76,2023-02-19,130,24,1234,2,1,1,211,4,Lost,1,2,Low Value
43,F,4,Graduate,Single,Less than $40K,Blue,31,5,2,0,5781.0,1168,0.638,1600,32,0.455,0.202,2023-02-08,141,32,1600,2,1,1,211,4,Lost,1,2,Low Value
44,M,4,Unknown,Married,$60K - $80K,Blue,30,5,1,2,7872.0,2509,0.971,1155,32,0.882,0.319,2023-01-09,171,32,1155,1,1,1,111,3,Lost,1,2,Low Value
41,M,3,High School,Married,$80K - $120K,Blue,35,6,1,2,34516.0,1202,0.603,1353,33,0.737,0.035,2023-01-16,164,33,1353,1,1,1,111,3,Lost,1,2,Low Value
44,F,3,Uneducated,Divorced,Less than $40K,Silver,38,4,1,3,11127.0,1835,2.368,1546,25,1.273,0.165,2023-01-14,166,25,1546,1,1,1,111,3,Lost,1,2,Low Value
50,M,2,Unknown,Single,$40K - $60K,Blue,43,2,1,3,1857.0,1603,0.579,1590,43,1.263,0.863,2023-01-13,167,43,1590,1,1,1,111,3,Lost,1,2,Low Value
60,F,1,Uneducated,Married,Less than $40K,Blue,36,5,1,0,1913.0,1272,1.008,1448,22,1.0,0.665,2023-01-23,157,22,1448,1,1,1,111,3,Lost,1,2,Low Value
44,M,4,Graduate,Single,$80K - $120K,Blue,24,5,3,0,3839.0,2295,0.569,1271,24,0.714,0.598,2023-03-13,108,24,1271,3,1,1,311,5,Lost,1,2,Low Value
48,F,3,Graduate,Divorced,$40K - $60K,Blue,39,6,2,3,2115.0,1141,0.616,1223,20,0.538,0.539,2023-02-01,148,20,1223,2,1,1,211,4,Lost,1,2,Low Value
44,F,2,Graduate,Divorced,Less than $40K,Blue,27,5,2,2,1438.3,679,0.859,1117,29,1.071,0.472,2023-02-19,130,29,1117,2,1,1,211,4,Lost,1,2,Low Value
41,M,2,High School,Single,$80K - $120K,Blue,28,4,3,0,27756.0,1789,0.75,994,24,0.846,0.064,2023-03-26,95,24,994,4,1,1,411,6,Potential,1,2,Low Value
45,M,3,College,Single,$60K - $80K,Blue,32,4,1,2,1438.3,0,0.81,1468,26,0.625,0.0,2023-01-27,153,26,1468,1,1,1,111,3,Lost,1,2,Low Value
47,F,2,Uneducated,Divorced,Less than $40K,Silver,34,6,4,2,13878.0,2222,0.853,1658,38,0.357,0.16,2023-04-16,74,38,1658,4,1,1,411,6,Potential,1,2,Low Value
51,F,2,Graduate,Married,Less than $40K,Blue,36,3,1,3,3106.0,1304,0.604,1368,38,0.407,0.42,2023-01-16,164,38,1368,1,1,1,111,3,Lost,1,2,Low Value
51,M,2,Graduate,Married,$120K +,Blue,44,4,3,3,34516.0,1666,0.613,1218,18,0.8,0.048,2023-03-01,120,18,1218,3,1,1,311,5,Lost,1,2,Low Value
57,M,2,Unknown,Married,$80K - $120K,Blue,46,2,3,0,18871.0,1740,1.727,1516,21,2.0,0.092,2023-03-12,109,21,1516,3,1,1,311,5,Lost,1,2,Low Value
41,M,5,Graduate,Single,$120K +,Blue,29,5,2,2,5207.0,1748,1.073,1310,26,1.0,0.336,2023-02-28,121,26,1310,3,1,1,311,5,Lost,1,2,Low Value
44,M,3,Post-Graduate,Divorced,$80K - $120K,Blue,36,6,2,2,17965.0,1644,0.921,1767,50,0.923,0.092,2023-02-01,148,50,1767,2,1,1,211,4,Lost,1,2,Low Value
43,M,1,College,Single,$60K - $80K,Blue,37,6,3,3,2733.0,1819,0.767,933,25,0.923,0.666,2023-03-05,116,25,933,3,1,1,311,5,Lost,1,2,Low Value
55,M,2,College,Married,$60K - $80K,Blue,48,4,3,2,8863.0,1301,1.207,1512,27,1.455,0.147,2023-03-10,111,27,1512,3,1,1,311,5,Lost,1,2,Low Value
44,M,3,Graduate,Unknown,$80K - $120K,Blue,33,3,3,3,34516.0,0,0.483,1120,27,0.35,0.0,2023-03-24,97,27,1120,4,1,1,411,6,Potential,1,2,Low Value
41,M,2,Uneducated,Married,$40K - $60K,Blue,30,5,3,3,11107.0,1222,0.538,1506,33,0.941,0.11,2023-03-27,94,33,1506,4,1,1,411,6,Potential,1,2,Low Value
44,M,4,Unknown,Single,$80K - $120K,Blue,34,4,1,2,21573.0,1585,0.621,1384,36,2.273,0.073,2023-01-11,169,36,1384,1,1,1,111,3,Lost,1,2,Low Value
39,M,2,High School,Single,$80K - $120K,Blue,36,4,2,2,5269.0,1475,1.148,2094,25,0.667,0.28,2023-02-17,132,25,2094,2,1,1,211,4,Lost,1,2,Low Value
54,M,2,Graduate,Married,$80K - $120K,Blue,46,6,2,3,1982.0,1289,0.939,1377,49,0.69,0.65,2023-02-15,134,49,1377,2,1,1,211,4,Lost,1,2,Low Value
49,M,3,Uneducated,Single,$80K - $120K,Blue,43,2,2,2,4645.0,1650,0.912,1193,33,0.65,0.355,2023-02-25,124,33,1193,3,1,1,311,5,Lost,1,2,Low Value
46,F,3,Doctorate,Single,Unknown,Blue,36,6,3,2,2189.0,1666,0.343,1287,36,0.636,0.761,2023-03-17,104,36,1287,4,1,1,411,6,Potential,1,2,Low Value
47,M,3,Graduate,Married,$60K - $80K,Blue,38,4,1,2,21304.0,1532,1.018,1770,25,0.923,0.072,2023-01-06,174,25,1770,1,1,1,111,3,Lost,1,2,Low Value
44,M,2,Doctorate,Single,$60K - $80K,Blue,36,5,1,2,7577.0,2480,0.435,1409,35,0.167,0.327,2023-01-06,174,35,1409,1,1,1,111,3,Lost,1,2,Low Value
50,M,3,Post-Graduate,Single,$120K +,Blue,31,4,1,2,3234.0,1486,0.868,1354,28,0.647,0.459,2023-01-11,169,28,1354,1,1,1,111,3,Lost,1,2,Low Value
73,M,0,High School,Married,$40K - $60K,Blue,36,5,3,2,4469.0,1125,1.363,1765,34,1.615,0.252,2023-03-24,97,34,1765,4,1,1,411,6,Potential,1,2,Low Value
56,M,3,Unknown,Unknown,$40K - $60K,Blue,46,6,3,4,2910.0,709,0.538,1192,27,0.588,0.244,2023-03-27,94,27,1192,4,1,1,411,6,Potential,1,2,Low Value
70,M,0,High School,Married,Less than $40K,Blue,56,3,2,3,3252.0,1495,0.581,1227,15,0.875,0.46,2023-02-05,144,15,1227,2,1,1,211,4,Lost,1,2,Low Value
55,F,2,High School,Married,Less than $40K,Blue,36,4,3,3,2358.0,1152,0.969,1737,26,1.6,0.489,2023-03-06,115,26,1737,3,1,1,311,5,Lost,1,2,Low Value
43,M,4,Unknown,Single,$60K - $80K,Blue,36,4,1,0,22322.0,953,0.769,1348,34,1.125,0.043,2023-01-17,163,34,1348,1,1,1,111,3,Lost,1,2,Low Value
45,M,1,Uneducated,Single,$120K +,Blue,39,4,2,2,3133.0,1510,0.609,1435,38,0.462,0.482,2023-02-14,135,38,1435,2,1,1,211,4,Lost,1,2,Low Value
45,F,2,Uneducated,Single,$40K - $60K,Blue,35,2,3,0,3540.0,849,0.456,1321,28,0.75,0.24,2023-03-18,103,28,1321,4,1,1,411,6,Potential,1,2,Low Value
40,M,1,Graduate,Married,$40K - $60K,Blue,23,6,3,2,6990.0,1378,0.73,1479,29,0.611,0.197,2023-03-17,104,29,1479,4,1,1,411,6,Potential,1,2,Low Value
36,M,2,College,Unknown,$80K - $120K,Blue,22,2,2,3,34516.0,1652,0.854,1283,39,1.294,0.048,2023-02-11,138,39,1283,2,1,1,211,4,Lost,1,2,Low Value
43,M,4,Unknown,Married,$60K - $80K,Blue,35,6,3,2,24396.0,1171,0.655,965,17,1.125,0.048,2023-03-12,109,17,965,3,1,1,311,5,Lost,1,2,Low Value
46,F,1,Unknown,Married,Less than $40K,Blue,36,2,3,2,2474.0,2143,1.53,1541,40,1.0,0.866,2023-03-07,114,40,1541,3,1,1,311,5,Lost,1,2,Low Value
41,M,2,Uneducated,Married,$40K - $60K,Blue,32,5,1,3,5214.0,795,0.707,1258,23,1.3,0.152,2023-01-10,170,23,1258,1,1,1,111,3,Lost,1,2,Low Value
51,F,2,Graduate,Married,Less than $40K,Blue,46,5,2,2,5207.0,1650,0.708,1339,20,0.538,0.317,2023-02-21,128,20,1339,2,1,1,211,4,Lost,1,2,Low Value
51,F,3,Unknown,Unknown,Less than $40K,Blue,25,2,2,2,9512.0,1082,0.701,1007,22,1.444,0.114,2023-02-23,126,22,1007,3,1,1,311,5,Lost,1,2,Low Value
43,F,4,Graduate,Divorced,Unknown,Blue,23,6,3,2,3187.0,2430,0.617,1387,33,1.357,0.762,2023-03-20,101,33,1387,4,1,1,411,6,Potential,1,2,Low Value
54,M,5,Graduate,Married,$60K - $80K,Blue,38,3,3,3,2290.0,1434,0.923,1119,18,3.5,0.626,2023-03-24,97,18,1119,4,1,1,411,6,Potential,1,2,Low Value
48,M,3,Unknown,Single,$40K - $60K,Blue,43,6,1,3,5279.0,1115,0.549,1642,41,0.519,0.211,2023-01-12,168,41,1642,1,1,1,111,3,Lost,1,2,Low Value
40,M,2,Uneducated,Divorced,$60K - $80K,Blue,29,5,3,0,23603.0,0,0.795,1382,31,1.067,0.0,2023-03-10,111,31,1382,3,1,1,311,5,Lost,1,2,Low Value
57,M,0,Uneducated,Married,$40K - $60K,Blue,45,6,2,2,2601.0,0,0.814,1232,32,0.684,0.0,2023-02-09,140,32,1232,2,1,1,211,4,Lost,1,2,Low Value
45,M,4,Graduate,Single,$80K - $120K,Blue,40,4,3,0,6363.0,1029,0.838,1542,16,1.286,0.162,2023-03-03,118,16,1542,3,1,1,311,5,Lost,1,2,Low Value
41,M,3,High School,Single,$80K - $120K,Blue,36,4,3,3,8029.0,1576,0.826,1094,32,0.524,0.196,2023-03-17,104,32,1094,4,1,1,411,6,Potential,1,2,Low Value
42,F,4,Uneducated,Married,Less than $40K,Blue,31,2,2,2,2410.0,1769,0.759,1217,30,1.143,0.734,2023-02-18,131,30,1217,2,1,1,211,4,Lost,1,2,Low Value
42,F,4,Uneducated,Married,Less than $40K,Blue,23,4,2,0,2260.0,1007,0.84,1614,33,0.737,0.446,2023-02-01,148,33,1614,2,1,1,211,4,Lost,1,2,Low Value
47,M,4,Uneducated,Divorced,$80K - $120K,Blue,30,5,2,2,17682.0,2481,1.302,1747,31,1.214,0.14,2023-02-24,125,31,1747,3,1,1,311,5,Lost,1,2,Low Value
48,F,4,High School,Married,$40K - $60K,Blue,42,3,1,3,4206.0,1100,0.587,1144,22,1.0,0.262,2023-01-27,153,22,1144,1,1,1,111,3,Lost,1,2,Low Value
43,M,1,Graduate,Single,$80K - $120K,Silver,37,4,3,2,34516.0,1440,1.117,1575,34,2.4,0.042,2023-03-09,112,34,1575,3,1,1,311,5,Lost,1,2,Low Value
41,M,4,High School,Unknown,$80K - $120K,Blue,36,4,3,0,23018.0,2168,0.859,1463,24,1.667,0.094,2023-03-14,107,24,1463,4,1,1,411,6,Potential,1,2,Low Value
54,F,1,Uneducated,Married,$40K - $60K,Blue,44,5,2,3,5556.0,1711,1.434,1706,21,1.625,0.308,2023-02-08,141,21,1706,2,1,1,211,4,Lost,1,2,Low Value
61,M,0,Graduate,Married,$40K - $60K,Blue,52,3,1,2,2939.0,1999,2.145,2434,33,1.538,0.68,2023-01-06,174,33,2434,1,1,2,112,4,Lost,1,2,Low Value
61,M,0,Uneducated,Married,$80K - $120K,Blue,48,2,1,0,5362.0,1274,1.015,1876,41,0.783,0.238,2023-01-22,158,41,1876,1,1,1,111,3,Lost,1,2,Low Value
45,F,4,Graduate,Single,Less than $40K,Blue,36,6,3,2,3342.0,2517,0.771,1139,30,0.765,0.753,2023-03-22,99,30,1139,4,1,1,411,6,Potential,1,2,Low Value
54,F,3,Doctorate,Married,Unknown,Blue,46,2,2,3,1900.0,1376,0.89,1881,45,0.607,0.724,2023-02-23,126,45,1881,3,1,1,311,5,Lost,1,2,Low Value
44,M,3,Graduate,Single,$60K - $80K,Blue,37,2,3,2,14546.0,1703,0.955,1273,27,0.588,0.117,2023-03-21,100,27,1273,4,1,1,411,6,Potential,1,2,Low Value
50,F,4,Doctorate,Single,Unknown,Blue,36,2,3,2,2521.0,1608,0.587,1328,33,0.571,0.638,2023-03-15,106,33,1328,4,1,1,411,6,Potential,1,2,Low Value
55,M,2,Doctorate,Married,$60K - $80K,Blue,36,3,4,3,16427.0,1682,0.631,1579,36,1.118,0.102,2023-04-14,76,36,1579,4,1,1,411,6,Potential,1,2,Low Value
48,M,2,Graduate,Unknown,$40K - $60K,Blue,36,5,1,2,13068.0,1718,0.607,937,28,0.556,0.131,2023-01-10,170,28,937,1,1,1,111,3,Lost,1,2,Low Value
45,M,2,College,Single,$60K - $80K,Blue,33,6,3,0,23218.0,1814,1.178,1749,37,2.083,0.078,2023-03-27,94,37,1749,4,1,1,411,6,Potential,1,2,Low Value
60,M,0,High School,Married,$40K - $60K,Blue,36,5,1,3,3281.0,837,1.859,1424,29,1.417,0.255,2023-01-24,156,29,1424,1,1,1,111,3,Lost,1,2,Low Value
55,M,2,High School,Married,$40K - $60K,Blue,47,5,3,2,3096.0,2217,0.799,2011,41,0.783,0.716,2023-03-14,107,41,2011,4,1,1,411,6,Potential,1,2,Low Value
62,F,0,High School,Married,$40K - $60K,Blue,52,5,2,3,2052.0,1250,0.728,1208,31,0.632,0.609,2023-02-27,122,31,1208,3,1,1,311,5,Lost,1,2,Low Value
38,F,1,High School,Unknown,Less than $40K,Blue,30,2,3,0,1438.3,583,0.888,1259,24,1.0,0.405,2023-03-16,105,24,1259,4,1,1,411,6,Potential,1,2,Low Value
46,M,3,High School,Single,$40K - $60K,Blue,39,2,3,2,9432.0,1418,0.612,1319,26,0.368,0.15,2023-03-13,108,26,1319,3,1,1,311,5,Lost,1,2,Low Value
50,M,0,High School,Single,$120K +,Silver,45,5,2,3,14938.0,2303,0.804,949,27,2.0,0.154,2023-02-02,147,27,949,2,1,1,211,4,Lost,1,2,Low Value
45,M,2,Uneducated,Married,$60K - $80K,Blue,36,5,3,2,2221.0,1343,0.869,1338,30,1.308,0.605,2023-03-21,100,30,1338,4,1,1,411,6,Potential,1,2,Low Value
47,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,37,6,3,0,5731.0,1577,0.657,1554,26,0.444,0.275,2023-03-09,112,26,1554,3,1,1,311,5,Lost,1,2,Low Value
48,M,4,College,Married,$60K - $80K,Gold,33,2,2,3,34516.0,2061,0.722,1350,32,0.455,0.06,2023-02-01,148,32,1350,2,1,1,211,4,Lost,1,2,Low Value
35,M,3,Uneducated,Married,$60K - $80K,Blue,22,5,2,2,6985.0,1130,0.963,1694,44,0.76,0.162,2023-02-24,125,44,1694,3,1,1,311,5,Lost,1,2,Low Value
51,M,2,Graduate,Married,$120K +,Blue,42,3,3,0,24221.0,1707,0.816,1678,40,0.538,0.07,2023-03-15,106,40,1678,4,1,1,411,6,Potential,1,2,Low Value
36,F,3,High School,Married,Unknown,Blue,24,4,1,1,15439.0,0,0.742,2069,43,0.536,0.0,2023-01-23,157,43,2069,1,1,1,111,3,Lost,1,2,Low Value
47,M,4,Graduate,Single,$80K - $120K,Blue,36,6,3,2,21637.0,2030,0.776,1222,23,0.438,0.094,2023-03-28,93,23,1222,4,1,1,411,6,Potential,1,2,Low Value
52,M,2,Graduate,Single,$120K +,Blue,37,2,3,2,14543.0,0,0.788,1536,37,0.423,0.0,2023-03-15,106,37,1536,4,1,1,411,6,Potential,1,2,Low Value
43,F,4,Uneducated,Married,Less than $40K,Blue,36,2,1,1,9684.0,2475,0.697,1400,31,2.1,0.256,2023-01-13,167,31,1400,1,1,1,111,3,Lost,1,2,Low Value
63,M,2,High School,Married,$40K - $60K,Blue,36,2,2,2,5007.0,930,0.885,1050,28,1.154,0.186,2023-02-05,144,28,1050,2,1,1,211,4,Lost,1,2,Low Value
61,M,0,Graduate,Married,$60K - $80K,Blue,54,3,2,0,1616.0,1047,0.984,1389,33,1.2,0.648,2023-02-09,140,33,1389,2,1,1,211,4,Lost,1,2,Low Value
53,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,2,2,19116.0,0,0.656,1184,29,0.611,0.0,2023-02-25,124,29,1184,3,1,1,311,5,Lost,1,2,Low Value
53,F,3,Graduate,Married,Less than $40K,Blue,47,5,6,2,2759.0,2223,1.32,2093,42,1.0,0.806,2023-06-18,11,42,2093,4,1,1,411,6,Potential,0,2,Loyal Customers
38,F,2,Graduate,Single,Unknown,Blue,31,2,3,2,14041.0,2154,1.084,1467,29,1.417,0.153,2023-03-08,113,29,1467,3,1,1,311,5,Lost,1,2,Low Value
